Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,colony_diameter_control,increase
B17,EMM_F65,Microbotryomycetes,2,8,54.73,9.07,10.93,2.69
B17,EMM_F65,Microbotryomycetes,3,8,0,8.65,10.49,2.19
B17,EMM_F65,Microbotryomycetes,3,8,11.38,8.93,9.74,2.47
B17,EMM_F65,Microbotryomycetes,3,8,17.4,9.58,9.71,2.58
B17,EMM_F65,Microbotryomycetes,3,8,24.86,9.81,9.65,1.61
B17,EMM_F65,Microbotryomycetes,3,8,31.78,7.41,9.65,1.84
B17,EMM_F65,Microbotryomycetes,3,8,40.63,9.52,9.65,2.41
B17,EMM_F65,Microbotryomycetes,3,8,47.75,9.76,9.83,2.86
B17,EMM_F65,Microbotryomycetes,3,8,54.73,9.95,9.74,3.46
B17,EMM_F5,Cystobasidiomycetes,1,8,0,10.88,10.65,3.1
B17,EMM_F5,Cystobasidiomycetes,1,8,11.38,9.91,9.91,2.13
B17,EMM_F5,Cystobasidiomycetes,1,8,17.4,9.66,9.9,1.88
B17,EMM_F5,Cystobasidiomycetes,1,8,24.86,9.66,9.9,1.88
B17,EMM_F5,Cystobasidiomycetes,1,8,31.78,9.66,9.9,1.88
B17,EMM_F5,Cystobasidiomycetes,1,8,40.63,9.66,9.28,1.88
B17,EMM_F5,Cystobasidiomycetes,1,8,47.75,9.42,10.02,1.63
B17,EMM_F5,Cystobasidiomycetes,1,8,54.73,9.67,10.66,1.88
B17,EMM_F5,Cystobasidiomycetes,2,8,0,9.12,11.18,1.33
B17,EMM_F5,Cystobasidiomycetes,2,8,11.38,9.35,10.25,2.69
B17,EMM_F5,Cystobasidiomycetes,2,8,17.4,9.48,10.25,1.46
B17,EMM_F5,Cystobasidiomycetes,2,8,24.86,9.85,10.25,1.83
B17,EMM_F5,Cystobasidiomycetes,2,8,31.78,9.47,10.24,1.45
B17,EMM_F5,Cystobasidiomycetes,2,8,40.63,9.47,10.46,1.45
B17,EMM_F5,Cystobasidiomycetes,2,8,47.75,9.47,10.47,1.45
B17,EMM_F5,Cystobasidiomycetes,2,8,54.73,10.31,10.93,2.29
B17,EMM_F5,Cystobasidiomycetes,3,8,0,9.95,10.49,1.39
B17,EMM_F5,Cystobasidiomycetes,3,8,11.38,8.39,9.74,-0.17
B17,EMM_F5,Cystobasidiomycetes,3,8,17.4,9.23,9.71,1.73
B17,EMM_F5,Cystobasidiomycetes,3,8,24.86,9.22,9.65,2.09
B17,EMM_F5,Cystobasidiomycetes,3,8,31.78,9.51,9.65,1.64
B17,EMM_F5,Cystobasidiomycetes,3,8,40.63,9.45,9.65,2.37
B17,EMM_F5,Cystobasidiomycetes,3,8,47.75,9.4,9.83,2.63
B17,EMM_F5,Cystobasidiomycetes,3,8,54.73,8.98,9.74,2.65
B17,EMM_F70,Cystobasidiomycetes,1,8,0,11.14,10.65,4.42
B17,EMM_F70,Cystobasidiomycetes,1,8,11.38,10.07,9.91,1.56
B17,EMM_F70,Cystobasidiomycetes,1,8,17.4,9.79,9.9,2.1
B17,EMM_F70,Cystobasidiomycetes,1,8,24.86,9.77,9.9,2.2
B17,EMM_F70,Cystobasidiomycetes,1,8,31.78,9.5,9.9,1.1
B17,EMM_F70,Cystobasidiomycetes,1,8,40.63,9.9,9.28,1.5
B17,EMM_F70,Cystobasidiomycetes,1,8,47.75,9.93,10.02,1.89
B17,EMM_F70,Cystobasidiomycetes,1,8,54.73,10.11,10.66,2.19
B17,EMM_F70,Cystobasidiomycetes,2,8,0,9.79,11.18,0.73
B17,EMM_F70,Cystobasidiomycetes,2,8,11.38,10.16,10.25,1.75
B17,EMM_F70,Cystobasidiomycetes,2,8,17.4,9.6,10.25,1.61
B17,EMM_F70,Cystobasidiomycetes,2,8,24.86,10.21,10.25,1.94
B17,EMM_F70,Cystobasidiomycetes,2,8,31.78,10.22,10.24,1.86
B17,EMM_F70,Cystobasidiomycetes,2,8,40.63,10.29,10.46,1.69
B17,EMM_F70,Cystobasidiomycetes,2,8,47.75,10.31,10.47,1.38
B17,EMM_F70,Cystobasidiomycetes,2,8,54.73,10.77,10.93,2.75
B17,EMM_F70,Cystobasidiomycetes,3,8,0,9.66,10.49,2.3
B17,EMM_F70,Cystobasidiomycetes,3,8,11.38,10.13,9.74,2.4
B17,EMM_F70,Cystobasidiomycetes,3,8,17.4,9.66,9.71,2.67
B17,EMM_F70,Cystobasidiomycetes,3,8,24.86,9.16,9.65,2.52
B17,EMM_F70,Cystobasidiomycetes,3,8,31.78,9.16,9.65,1.98
B17,EMM_F70,Cystobasidiomycetes,3,8,40.63,9.16,9.65,1.97
B17,EMM_F70,Cystobasidiomycetes,3,8,47.75,9.42,9.83,2.23
B17,EMM_F70,Cystobasidiomycetes,3,8,54.73,9.49,9.74,2.3
B17,Control,Control,1,8,0,10.65,10.65,2.86
B17,Control,Control,1,8,11.38,9.91,9.91,2.12
B17,Control,Control,1,8,17.4,9.9,9.9,2.11
B17,Control,Control,1,8,24.86,9.9,9.9,2.11
B17,Control,Control,1,8,31.78,9.9,9.9,2.38
B17,Control,Control,1,8,40.63,9.28,9.28,2.3
B17,Control,Control,1,8,47.75,10.02,10.02,2.35
B17,Control,Control,1,8,54.73,10.66,10.66,2.99
B17,Control,Control,2,8,0,11.18,11.18,4.99
B17,Control,Control,2,8,11.38,10.25,10.25,2.94
B17,Control,Control,2,8,17.4,10.25,10.25,1.82
B17,Control,Control,2,8,24.86,10.25,10.25,3.04
B17,Control,Control,2,8,31.78,10.24,10.24,2.26
B17,Control,Control,2,8,40.63,10.46,10.46,2.41
B17,Control,Control,2,8,47.75,10.47,10.47,2.4
B17,Control,Control,2,8,54.73,10.93,10.93,2.86
B17,Control,Control,3,8,0,10.49,10.49,2.41
B17,Control,Control,3,8,11.38,9.74,9.74,2.01
B17,Control,Control,3,8,17.4,9.71,9.71,0.72
B17,Control,Control,3,8,24.86,9.65,9.65,0.79
B17,Control,Control,3,8,31.78,9.65,9.65,1.12
B17,Control,Control,3,8,40.63,9.65,9.65,1.52
B17,Control,Control,3,8,47.75,9.83,9.83,1.61
B17,Control,Control,3,8,54.73,9.74,9.74,2.36
